taxon_id	ncbi_id	url
235944	418945	www.ebi.ac.uk/ena/browser/view/418945
235955	38817	www.ebi.ac.uk/ena/browser/view/38817
235962	573976	www.ebi.ac.uk/ena/browser/view/573976
235974	2134067	www.ebi.ac.uk/ena/browser/view/2134067
235975	418940	www.ebi.ac.uk/ena/browser/view/418940
236056	2903	www.ebi.ac.uk/ena/browser/view/2903
236094	418921	www.ebi.ac.uk/ena/browser/view/418921
238754	195976	www.ebi.ac.uk/ena/browser/view/195976
238812	1441382	www.ebi.ac.uk/ena/browser/view/1441382
238840	233186	www.ebi.ac.uk/ena/browser/view/233186
238952	86902	www.ebi.ac.uk/ena/browser/view/86902
238995	150589	www.ebi.ac.uk/ena/browser/view/150589
239029	96908	www.ebi.ac.uk/ena/browser/view/96908
239061	1173	www.ebi.ac.uk/ena/browser/view/1173
239094	32054	www.ebi.ac.uk/ena/browser/view/32054
240437	1169006	www.ebi.ac.uk/ena/browser/view/1169006
240486	162074	www.ebi.ac.uk/ena/browser/view/162074
240524	2977	www.ebi.ac.uk/ena/browser/view/2977
246590	44440	www.ebi.ac.uk/ena/browser/view/44440
246591	412156	www.ebi.ac.uk/ena/browser/view/412156
246596	403651	www.ebi.ac.uk/ena/browser/view/403651
246597	71000	www.ebi.ac.uk/ena/browser/view/71000
246598	71001	www.ebi.ac.uk/ena/browser/view/71001
246599	410738	www.ebi.ac.uk/ena/browser/view/410738
246600	44453	www.ebi.ac.uk/ena/browser/view/44453
246605	237456	www.ebi.ac.uk/ena/browser/view/237456
246606	183588	www.ebi.ac.uk/ena/browser/view/183588
246609	58161	www.ebi.ac.uk/ena/browser/view/58161
246828	658123	www.ebi.ac.uk/ena/browser/view/658123
246832	148349	www.ebi.ac.uk/ena/browser/view/148349
246832	56012	www.ebi.ac.uk/ena/browser/view/56012
247913	693139	www.ebi.ac.uk/ena/browser/view/693139
247914	1050067	www.ebi.ac.uk/ena/browser/view/1050067
247915	211015	www.ebi.ac.uk/ena/browser/view/211015
247942	626735	www.ebi.ac.uk/ena/browser/view/626735
247944	211016	www.ebi.ac.uk/ena/browser/view/211016
247945	1168997	www.ebi.ac.uk/ena/browser/view/1168997
248058	1527828	www.ebi.ac.uk/ena/browser/view/1527828
248096	35681	www.ebi.ac.uk/ena/browser/view/35681
248097	35682	www.ebi.ac.uk/ena/browser/view/35682
248099	1176	www.ebi.ac.uk/ena/browser/view/1176
248100	54296	www.ebi.ac.uk/ena/browser/view/54296
248103	38880	www.ebi.ac.uk/ena/browser/view/38880
248104	38881	www.ebi.ac.uk/ena/browser/view/38881
248107	96792	www.ebi.ac.uk/ena/browser/view/96792
248112	233187	www.ebi.ac.uk/ena/browser/view/233187
248117	400754	www.ebi.ac.uk/ena/browser/view/400754
248119	64705	www.ebi.ac.uk/ena/browser/view/64705
248121	215697	www.ebi.ac.uk/ena/browser/view/215697
